"～あまり","非常に～ので:Vì ~ bất thường nên…","［動－辞書形／た形］,［な形－な］,［名－の］ ＋あまり","子供の将来を思うあまり、厳しすぎることを言ってしまった。:Chỉ vì nghĩ đến tương lai của con mà tôi đã lỡ nói lời quá nghiêm khắc.<br>彼は働きすぎたあまり、過労で倒れてしまった。:Làm việc quá nhiều nên anh ấy đã bất tỉnh vì quá sức.<br>科学者である小林さんは実験に熱心なあまり、昼食をとるのを忘れることもしばしばある。:Vì nhà khoa học Kobayashi đã rất nhiệt huyết trong thực nghiệm, nhiều lần ông ấy quên cả ăn trưa.<br>驚きのあまり、声も出なかった。:Vì quá ngạc nhiên mà tôi đã không thể thốt lên lời.","N2","1",",173nguphapn2,lesson10,",""
"～一方／～一方で（は）","～のに対して （対比を表す。）:Mặt khác, trái lại… (thể hiện sự so sánh)","［動・い形・な形・名］の名詞修飾型＋一方 （ただし［な形－である］［名－である］も使う。）","私の仕事は夏は非常に忙しい一方、冬は暇になる。:Công việc của tôi thì trái với mùa hè bận túi bụi, mùa đông lại nhàn hạ.<br>日本の工場製品の輸出国である一方、原材料や農産物の輸入国でもある。:Nhật Bản là nước xuất khẩu các mặt hàng công nghệ, trái lại lại là nước nhập khẩu nguyên liệu và nông sản.<br>彼女は女優として活躍する一方で、親善大使として貧まずしい子供たちのために世界中を回っている。:Hoạt động như một nữ diễn viên, nhưng mặt khác cô ấy cũng đi vòng quanh thế giới vì trẻ em nghèo trong vai trò là đại sứ thiện chí.<br>A 国は天然資源が豊かな一方で、それを活用できるだけの技術がない。:Nước A có tài nguyên thiên nhiên phong phú nhưng lại không có kỹ thuật để khai thác tận dụng chúng.<br>地球上には豊かな人がいる一方では、明日の食べ物もない人がいる。:Trên thế giới có những người giàu, ngược lại cũng có những người không có cả thức ăn cho ngày mai.","N2","2",",173nguphapn2,lesson10,",""
"～上で（は）／～上の／～上でも／～上での(1)","～してから:Xong ~ rồi…","［動－た形］,［名－の］ ＋上で","みんなの意見を聞いた上で決めました。:Nghe ý kiến của mọi người xong rồi quyết định.<br>内容をご確認の上で、サインをお願いいたします。:Sau khi xác nhận nội dung, anh vui lòng ký tên ạ.<br>熟慮の上の結論です。:Đây là kết luận sau khi đã cân nhắc kỹ lưỡng.","N2","3",",173nguphapn2,lesson10,",""
"～上で（は）／～上の／～上でも／～上での(2)","（その時、その場面、その条件の範囲で～だ、と言いたい時に使う。）:Dùng khi muốn nói trong phạm vi của thời điểm đó, hoàn cảnh đó, điều kiện đó ~","［動－辞書形］,［名－の］ ＋上で","日本の会社で働く上で、注意しなければならないことは何でしょうか。:Làm việc trong xã hội Nhật Bản, điều cần chú ý là gì ạ?<br>法律の上では平等でも、現実には不平等なことがある。:Trong pháp luật thì là bình đẳng, hiện thực thì vẫn có những điều bất công.<br>酒の上でも、言ってはいけないことがある。:Ngay cả lúc uống rượu, cũng có những điều không được nói.<br>立春は暦の上での春です。:Lập xuân là mùa xuân trên lịch.","N2","4",",173nguphapn2,lesson10,",""
"～限り（は）／～かぎりでは／～ないかぎり（は）(1)","～する間は・～するうちは （［～かぎり（は）］が使われる。 ）:Giới hạn, hạn chế, hạn trong ~","［動－辞書形］,［い形－い］,［な形－な］,［名－の／である］ ＋かぎり","日本にいるかぎり、丹さんは私に連絡してくれるはずだ。:Chừng nào còn ở Nhật, anh Đan chắc chắn sẽ liên lạc với tôi.<br>いくら批判されても、視聴率が高いかぎり、この番組は中止されないでしょう。:Dù bị phê phán thế nào, chừng nào tỉ lệ người xem còn cao, chương trình này không thể dừng lại được.<br>学生であるかぎり、勉強するのは当然だ。:Còn là học sinh thì đương nhiên phải học rồi.<br>父は元気なかぎりは、働きたいと言っている。:Bố tôi nói là chừng nào còn khoẻ thì vẫn muốn làm việc.","N2","5",",173nguphapn2,lesson10,",""
"～限り（は）／～かぎりでは／～ないかぎり（は）(2)","範囲を示す。 （［～かぎりでは］が使われる。）:Chỉ phạm vi","［動－辞書形／た形］＋かぎりでは","私が知っているかぎりでは、この本は今年一番よく売れたそうです。:Trong phạm vi tôi được biết thì cuốn sách này nghe nói là được bán chạy nhất trong năm nay.<br>電話で話したかぎりでは、彼はそんなに怒っていませんでしたよ。:Cứ như nói chuyện trên điện thoại thì anh ấy không giận thế đâu.","N2","6",",173nguphapn2,lesson10,",""
"～限り（は）／～かぎりでは／～ないかぎり（は）(3)","限界まで （［～かぎり］が使われる。 ）:Cho đến giới hạn","［動－辞書形］,［名－の］ ＋かぎり","時間の許すかぎり、話し合いを続けましょう。:Trong giới hạn thời gian cho phép, chúng ta hãy tiếp tục trao đổi.<br>遭難者を救うために、救助隊はできる限りのことをした。:Để cứu giúp người bị nạn, đội cứu trợ đã làm hết sức có thể.<br>力のかぎり頑張ろう。:Hãy cố gắng hết sức!","N2","7",",173nguphapn2,lesson10,",""
"～限り（は）／～かぎりでは／～ないかぎり（は）(4)","～なければ （条件を示す場合は［～ないかぎり（は）］が使われる。）:Nếu không ~","［動－ない形］,［い形－く］,［な形－で］,［名詞－で］ ＋ないかぎり","雨や雪が降らないかぎり、毎日ジョギングを欠かさない。:Nếu mưa hay tuyết không rơi, tôi sẽ không bỏ chạy hàng ngày.<br>来週、仕事が忙しくないかぎり、クラス会に参加したい。:Tuần sau, nếu công việc không bận, em muốn tham gia lớp học.<br>魚は新鮮でないかぎり、刺身にはできない。:Cá mà không tươi thì không làm món sashimi được.<br>彼はよほど重病でないかぎりは、会社を休んだことがない。:Ông ấy mà không bị bệnh nặng thì không có chuyện nghỉ làm ở công ty.","N2","8",",173nguphapn2,lesson10,",""
"～（か）と思うと／～（か）と思ったら","～するとすぐ:Làm xong ~ ngay lập tức…, vừa thấy là ~ thì","［動－た形］＋（か）と思うと","リーさんは［さようなら］と言ったかと思うと教室を飛び出していった。:Vừa thấy cô Li nói [Sayounara] xong đã chạy biến ra khỏi phòng học.<br>空が暗くなったかと思ったら、大粒の雨が降ってきた。:Trời vừa tối đen cái là mưa như trút.<br>ドンと音がしたと思ったら、トラックが壁にぶつかっていた。:Vừa thấy có tiếng don một cái là xe tải đã húc vào tường.","N2","9",",173nguphapn2,lesson10,",""
"～か～ないかのうちに","～とほぼ同時に （一つのことが終わったかどうかはっきりしないうちに、続いてすぐ次のことが起きる。）:Việc này chưa qua, việc khác đã xảy ra.","［動－辞書形／た形］＋か＋［動－ない形］＋ないかのうちに","ヘビースモーカーの彼は、タバコを１本吸い終わったか終わらないかのうちに、また次のタバコに火をつけた。:Người nghiện thuốc nặng như anh ấy thì điếu này còn cháy dở đã châm điếu khác.<br>チャイムが鳴るか鳴らないかのうちに、先生が教室に入って","N2","10",",173nguphapn2,lesson10,",""
"～からいうと／～からいえば／～からいって","～の点で見ると:Nhìn từ quan điểm ~","［名］＋からいうと","中国は人口からいうと世界一だが、人口密度は日本よりずっと低い。:Trung Quốc nói về dân số thì đứng đầu thế giới, nhưng mật độ dân số thấp hơn Nhật nhiều.<br>品質からいえば、これが一番いいけれど、値段がちょっと高い。:Về chất lượng mà nói, cái này là tốt nhất rồi nhưng giá hơi đắt.<br>実力からいって、彼女が入賞することは間違いない。:Xét về thực lực mà nói, việc cô ấy nhận giải thường không có gì phải bàn cãi cả.","N2","1",",173nguphapn2,lesson11,",""
"～からといって","～だけの理由で:Chỉ vì lý do ~ ; tuy nhiên; tuy thế mà; không nhất thiết; chỉ vì; với lý do là","［動・い形・な形・名］の普通形＋からと言って","お金があるからといって偉いわけではない。:Chì vì có tiền thì không có nghĩa là người giỏi giang.<br>一度や二度失敗したからといって、あきらめてはいけない。:Chỉ vì một hai lần thất bại thì không được bỏ cuộc.<br>安いからといって、そんなにたくさん買っても無駄だ。:Rẻ thì rẻ nhưng mua nhiều đến thế này thì đúng là lãng phí.<br>便利だからといって、機械に頼りすぎないようにしたい。:Tuy tiện lợi nhưng tôi vẫn không muốn dựa quá nhiều vào máy móc.<br>子供だからといって、わがままを許すのは教育上よくない。:Chỉ vì là trẻ con mà được phép ích kỷ thì xét về giáo dục là không tốt.","N2","2",",173nguphapn2,lesson11,",""
"～から見ると／～から見れば／～から見て（も）","～から考えると:Nhìn từ ~ , xét theo ~","［名］＋から見ると","子供の教育という点からみると、豊かすぎる生活は、必ずしもいいとは言えない。:Nhìn từ quan điểm giáo dục trẻ em, chưa hẳn cuộc sống quá sung túc là tốt.<br>昨日の首相の発言から見れば、彼はこの法案に否定的な考えを持っているようだ。:Xét theo phát ngôn của thủ tướng ngày hôm qua, có vẻ như ông ấy có ý phủ quyết dự luật này.<br>あの様子から見て、彼は、昨晩飲みすぎたようだ。:Nhìn cái bộ dạng kia kìa, anh ta chắc là đêm qua quá chén rồi.<br>どこから見ても、あの人は紳士だ。:Dù theo khía cạnh nào, ông kia là người lịch thiệp.","N2","3",",173nguphapn2,lesson11,",""
"～きり（だ）(1)","～だけ:Chỉ có ~","［動－辞書形／た形］,［名］ ＋きり","彼女は、何を聞いても笑っているきりで、答えない。:Cô ấy nghe gì cũng chỉ cười, chả đáp lại lời nào.<br>今朝コーヒーを飲んだきりで、何も食べていない。:Sáng nay chỉ có uống café, chả ăn gì.<br>子供たちが独立してから、夫婦二人きりの生活です。:Con cái mà ra ở riêng, chỉ có hai vợ chồng sống với nhau.","N2","4",",173nguphapn2,lesson11,",""
"～きり（だ）(2)","～たままの状態が続いている。:Trạng thái ~ cứ thế tiếp diễn","［動－た形］＋きり","寝たきり老人が増えている。:Người già ốm nằm liệt giường đang tăng lên.<br>あの人は、アメリカへ行ったきりだ。:Người kia đi Mỹ vẫn chưa về.","N2","5",",173nguphapn2,lesson11,",""
"～くせに","～のに・～にもかかわらず （軽蔑・非難する気持ちを表す。）:Dù, mặc dầu, lại còn, ngay cả ~ (Diễn tả tâm trạng khinh miệt, quở trách)","［動・い形・な形・名］の名詞修飾型＋くせに","よく知らないくせに、あの人は何でも説明したがる。:Dù là chả biết mấy, ông kia cái gì cũng muốn giải thích.<br>彼は、若いくせにすぐ疲れたと言う。:Anh ấy dù là trẻ nhưng hơi tí là kêu mệt.<br>父は下手なくせにカラオケが大好きなんです。:Bố tôi dù hát dở nhưng rất khoái karaoke.<br>彼は学生のくせに高級車に乗っている。:Anh ta dù là sinh viên nhưng toàn lên xe xịn.","N2","6",",173nguphapn2,lesson11,",""
"～ことから","ので （その理由を述べて後ろの文の根拠を示す。）:Bởi vì ~ (Nói lí do là căn cứ cho câu sau)","［動・い形・な形・名］の名詞修飾型＋ことから （ただし［名－の］の形は使わない。 ［名－である］を使う。［な形－である］も使う。）","道がぬれていることから、昨夜、雨が降ったことがわかった。:Vì là đường ướt nên biết là đêm qua trời mưa.<br>二人が一緒に仕事をしたことから、交際が始まった。:Hai người đã làm việc cùng nhau nên đã bắt đầu thiết lập quan hệ.<br>この鳥は目のまわりが白いことから、メジロと呼ばれている。:Con chim này quanh mắt màu trắng nên được gọi là chim mắt trắng (目白).<br>この村の老人が皆元気なことから、村の食習慣が体にいいと考えられている。:Những người già trong làng này đều khoẻ mạnh, có thể hiểu là tập quán ăn uống của làng này tốt cho cơ thể.","N2","7",",173nguphapn2,lesson11,",""
"～ことに（は）","（話者の気持ち・感情を先に述べて強調する時に使う。）:Đặc biệt là; một cách đặc biệt; đặc biệt (Nhấn mạnh trước cảm tình, tâm trạng người nói)","［動－た形］,［い形－い］,［な形－な］ ＋ことに","驚いたことに、私の祖父と恋人のおじいさんは小学校時代の友達だったそうだ。:Ngạc nhiên quá cơ, nghe nói ông tôi và ông của người yêu lại là bạn hồi tiểu học.<br>ありがたいことに、奨学金がもらえることになった。:Vui thế chứ, thế là đã nhận được học bổng.<br>火事になったが、幸いなことには火はすぐ消し止められた。:Đám cháy đã xảy ra nhưng may ơi là may, lửa bị dập tắt ngay.","N2","8",",173nguphapn2,lesson11,",""
"～上（は）／～上も／～上の","～の視点から考えて:Xét từ quan điểm~","［名］＋上","京都には歴史上有名なお寺が数多くある。:Kyoto xét về mặt lịch sử thì có rất nhiều chùa nổi tiếng.<br>これは理論上は可能だが、実用化には時間がかかりそうだ。:Cái này về lý thuyết thì có thể đấy, nhưng làm thực tế thì có vẻ tốn thời gian.<br>男女差別は法律上も許されない。:Phân biệt nam nữ thì về mặt pháp luật cũng không được phép.<br>健康上の理由で会社を辞めた。:Vì lí do về mặt sức khoẻ nên đã nghỉ làm.","N2","9",",173nguphapn2,lesson11,",""
"～た末（に）／～た末の／～の末（に）","長い間～をしたあとで:Rất lâu sau khi ~","［動－た］,［名］の ＋末","いろいろ考えた末、会社を辞めることにした。:Sau khi đã suy nghĩ rất nhiều, tôi đã nghỉ việc.<br>苦労した末の成功は、何よりもうれしいものだ。:Thành công sau rất nhiều gian khó thử thách thì hạnh phúc hơn bắt cứ thứ gì.<br>長期にわたる論議の末に、入試制度が改革されることになった。:Sau quá trình tranh luận lâu dài, chế độ thi tuyển đã được cải thiện.","N2","10",",173nguphapn2,lesson11,",""
"～たところ","～たら （あることをしたら、その結果がどうなったかを表す表現。）:Sau ~ (sau khi làm cái đó thì kết quả sẽ như thế nào đó)","［動－た形］＋ところ","新しいワープロを使ってみたところ、とても使いやすかった。:Thử dùng cái máy tính mới xong mới biết là nó dễ sử dụng thế.<br>コンピューターが動かず、どうしていいか困っていたところ、山田さんが助けてくれた。:Máy tính tịt, khốn khổ không biết làm thế nào thì được bác Yamada giúp.","N2","1",",173nguphapn2,lesson12,",""
"～ついでに","（あることをする時にその機械を利用してもう一つのこともすることを表す。）:Nhân tiện; tiện thể (Lúc làm việc gì đó, lợi dụng cơ hội đó làm một việc khác)","［動－辞書形／た形］,［名－の］ ＋ついでに","銀行へ行くついでにこの手紙を出してくれませんか。:Tiện thể đến ngân hàng anh gửi cho em lá thư này được không ạ?<br>デパートへ買い物に行ったついでに、着物の展示会を見て来た。:Tiện thể đi siêu thị mua đồ, tôi đã đến xem triển lãm kimono.<br>買い物のついでに本屋に寄った。:Tiện thể đi mua sắm, tôi đã ghé vào hiệu sách.","N2","2",",173nguphapn2,lesson12,",""
"～というと／～といえば(1)","（その話題に関係する代表的なものを取り上げる時に使う。）:Lấy lên một ví dụ làm đại diện liên quan đến chủ đề ~.","［名］＋というと","スポーツの祭典というと、まずオリンピックですね。:Nói về ngày hội thể thao thì trước hết phải là Olympic nhỉ?<br>古典芸能といえば、何といっても歌舞伎でしょう。:Về nghệ thuật cổ điển, nói gì thì nói phải là Kabuki.","N2","3",",173nguphapn2,lesson12,",""
"～というと／～といえば(2)","（ある話題から思い出したこと、連想したことを取りあげる時に使う。）:Từ một chủ đề nhớ ra, liên tưởng đến ~","［動・い形・な形・名］の普通形＋といえば （ただし［名］の［だ］はつかない。）","昨日、ジョンさんに会いましたよ。そうですか。ジョンさんといえば A 社に就職が決まったそうですね。:Hôm qua, tớ gặp anh John đấy, Thế à, anh John à, hình như đã được nhận vào làm ở công ty A.<br>イタリアといえば、パスポートを落として困ったことを思い出します。:Nói về Italia, lại nhớ cái lần khốn khổ vì mất hộ chiếu.<br>最近水道の水がまずいですね。水がまずいといえば、最近いい浄水器が出たそうですよ。:Gần đây nước máy chán nhỉ. Nước chán à, gần đây mới có loại máy lọc hay lắm đấy.","N2","4",",173nguphapn2,lesson12,",""
"～といったら","Nói về cảm xúc thán phục, ngạc nhiên, ngoài mong đợi (cả tiêu cực và tích cực","［名］＋といったら","息子の部屋の汚いことといったら、ひどいものです。:Về độ bẩn của phòng con giai tôi thì rất kinh khủng.<br>その景色の美しさといったら、口で言い表せないほどです。:Nói về cái đẹp của cảnh sắc ở đấy thì chả lời nào tả được.","N2","5",",173nguphapn2,lesson12,",""
"～というより","Là ~ , nhưng cái nói đằng sau mới là thích đáng hơn","［動・い形・な形・名］の普通形＋というより （ただし［な形］と［名］は［だ］がつかないことが多い。）","彼の言い方は勧めているというより、強制しているようだ。:Cách nói của anh ta có vẻ là đang thuyết phục nhưng thực ra là đang cưỡng ép mọi người.<br>冷房がききすぎて、涼しいというより寒い。:Điều hoà bật mạnh quá, lạnh chứ không phải mát nữa.<br>あの人はきれいというより上品だ。:Người kia nói là quý phái thì đúng hơn là đẹp.<br>あの人は学者というよりタレントだ。:Bảo ông kia là học giả, nhưng phải gọi là ngôi sao truyền hình mới đúng.","N2","6",",173nguphapn2,lesson12,",""
"～ば～ほど","（一方の程度が高くなると、もう一方の程度も高くなる。）:Càng ~ càng ~ . Mặt này có mức độ cao lên, thêm một mặt khác cũng có mức độ cao lên.","［動－ば］＋［動－辞書形］＋ほど,［い形－ければ］＋［い形－い］＋ほど,［な形－なら／であれば］＋［な形－な／である］ ＋ほど,［名－なら／であれば］＋［名－である］＋ほど","練習すればするほど上手になります。:Càng luyện tập thì càng giỏi.<br>給料は高ければ高いほどいいですね。:Lương càng cao càng tốt.<br>歯の治療は早ければ早いほどいい。:Chữa răng thì càng nhanh càng tốt.<br>家庭の電気製品は操作が簡単なら簡単なほどいい。:Đồ điện trong gia đình thì sử dụng càng đơn giản càng tốt.<br>有名人であればあるほどストレスも大きいのではないだろうか。:Chả phải càng nổi tiếng thì sức ép càng nhiều sao.","N2","7",",173nguphapn2,lesson12,",""
"～ほど","（一方の程度が変わると、一緒に他方の程度も変化する。）:Mặt này có mức độ thay đổi, cùng lúc một mặt khác cũng thay đổi mức độ.","［動－辞書形］,［い形－い］,［な形－な］,［名］ ＋ほど","相撲では、太っているほど有利だ。:Sumo thì càng béo càng có lợi.<br>値段が高いほど品物がいいとは限らない。:Không hẳn cứ giá cao thì hàng tốt đâu.<br>推理小説は複雑なほど面白い。:Tiểu thuyết trinh thám thì càng phức tạp càng hấp dẫn.<br>頭がいい人ほど自慢しない。:Người càng thông minh càng không tự mãn.","N2","8",",173nguphapn2,lesson12,",""
"～かのようだ／～かのような／～かのように","実際にはそうではないが、～のようだ:Thực tế thì không phải vậy nhưng có vẻ như là ~","［動・い形・な形・名］の普通形＋かのようだ （ただし、［な形－だ］［名－だ］は［な形－である］［名－である］となるが、［である］がない場合もある。）","激しい雨と風は、まるで台風が来たかのようだ。:Gió mưa dữ dội quá, như là bão về thật ấy.<br>彼はそのことについては、何も知らないかのような顔をしている。:Anh ta với vấn đề này thì ngoài mặt tỏ ra như là chả biết cái gì.<br>不動産屋は、その土地が交通の便がいいかのように宣伝していた。:Văn phòng bất động sản thì tuyên truyền như là giao thông ở khu vực đó thì tiện lắm.<br>１か月ぶりに会った彼は、病気だったかのようにやつれていた。:Sau một tháng không gặp mà anh ta tiều tuỵ như là vừa ốm dậy.<br>彼は自分の考えが絶対であるかのように主張して譲らない。:Anh ta thì chả nhường ai cả, khư khư với cách nghĩ của mình là tuyệt đối.","N2","9",",173nguphapn2,lesson12,",""
"～つつある","（だんだん）＋ている:Dần dần đang","［動－ます形］＋つつある","景気は徐々に回復しつつある。:Tình hình đang từ từ được khôi phục.<br>問題は改善されつつあるが、時間がかかりそうだ。:Vấn đề đang được cải thiện đấy, nhưng có vẻ còn mất thời gian.<br>事件の真相は明らかになりつつある。:Chân tướng của sự việc đang dần trở nên rõ ràng.<br>失われつつある伝統文化を守ろうと努力している人もいる。:Vẫn có những người đang nỗ lực để bảo vệ văn hoá truyền thống đang dần mai một.","N2","10",",173nguphapn2,lesson12,",""
"～てたまらない／～てしようがない","Không thể kìm nén được","［動－て形］,［い形－くて］,［な形－で］ ＋たまらない","頭痛がしてたまらないので、近くの病院に行った。:Do đau đầu không chịu được tôi đã phải đi bệnh viện gần nhà.<br>家族からの手紙を読んでいたら、声が聞きたくてたまらなくなった。:Lúc đang đọc thư nhà, thèm nghe tiếng nói ở nhà thế.<br>大学に合格して、うれしくてたまらない。:Đỗ đại học, không thể kìm được sung sướng.<br>買ったばかりの時計をなくしてしまって、残念でたまらない。:Cái đồng hồ vừa mới mua lại bị mất, tiếc ơi là tiếc.<br>ビデオカメラが欲しくてしようがない。:Thèm một cái máy quay phim quá cơ.<br>窓を開けると、電車の声がうるさくてしようがない。:Khi mở cửa sổ ra, không thể chịu nổi tiếng ồn của tàu điện.","N2","1",",173nguphapn2,lesson13,",""
"～てならない","非常に～ （ある気持ちが自然に強くなってくる状態を表す。）:~ một cách phi thường (Chỉ cảm xúc mạnh lên một cách tự nhiên)","［動－て形］,［い形－くて］,［な形－て］ ＋ならない","交通事故で両親を亡くした子供がかわいそうに思えてならない。:Không thể kìm lòng trước những đứa trẻ mất bố mẹ do tai nạn giao thông.<br>国の家族のことが思い出されてならない。:Không thể kìm được nỗi nhớ gia đình ở trong nước.<br>久しぶりに国の友達に会うのでうれしくてならない。:Tôi không thể kìm được sung sướng khi đã lâu mới gặp được người bạn trong nước.<br>母の病気が心配でならない。:Bệnh tình của mẹ không thể không lo lắng được.","N2","2",",173nguphapn2,lesson13,",""
"～にきまっている","必ず～だ・当然～だと思う:Nghĩ ~ là nhất định, đương nhiên","［動・い形・な形・名］の普通形＋にきまっている （ただし［名］と［な形］は［だ］がつかない。）","ぜんぜん練習していないんだから、今度の試合は負けるにきまっている。:Vì chả luyện tập tí nào, trận đấu năm nay nhất định là thua.<br>実力から見て、A チームが勝つにきまっている。:Nhìn vào thực lực thì đội A nhất định thắng.<br>注文服だから、高いにきまっている。:Quần áo đặt mà, đắt là phải.<br>そんなうまい話はうそにきまっていますよ。:Nói dễ nghe thế này nhất định là điêu.","N2","3",",173nguphapn2,lesson13,",""
"～にすぎない","ただ～だけだ・それ以上のものではない:Chỉ, không nhiều hơn ~","［動－普通形］,［な形－である］,［名／名－である］ ＋にすぎない","私は警官としてしなければならないことをしたにすぎません。:Tôi đã chỉ làm những việc cần làm với tư cách cảnh sát.<br>男女平等と言われているが、法律上平等であるにすぎない。:Được nói là bình đẳng nam nữ đấy nhưng chỉ là bình đẳng trên luật pháp thôi.<br>来年大地震があるというのは、うわさにすぎない。:Nói là sang năm có động đất lớn thì chỉ là tin đồn không hơn.<br>これは少年犯罪の一例にすぎない。:Đó chỉ là một ví dụ về tội phạm thiếu niên thôi.","N2","4",",173nguphapn2,lesson13,",""
"～に相違ない","確かに～だろう・間違いなく～だと思う:Chắc đúng là ~, Nghĩ ~ là không sai được","［動・い形・な形・名］の普通形＋に相違ない （ただし［な形］と［名］の［だ］はつかない。）","そんな非常識な要求は認められないに相違ない。:Yêu cầu thiếu tri thiếu biết thế này đúng là không thể chấp nhận được.<br>この地域の民族紛争を解決するのは難しいに相違ない。:Giải quyết xung đột sắc tộc ở khu vực này chắc là khó khăn.<br>今日の判決は、彼にとって不満に相違ない。:Về phán quyết hôm nay, với anh ta khó mà thoả mãn.<br>この土器は古い時代のものに相違ない。:Đồ gốm này ắt hẳn là thứ đồ cổ.","N2","5",",173nguphapn2,lesson13,",""
"～に違いない","確かに～と思う:Nghĩ chính xác là ~","［動・い形・な形・名］の普通形＋に違いない （ただし［な形］と［名］の［だ］はつかない。）","かぎがない。どこかに落としたに違いない。:Không có chìa khoá. Đúng là rơi đâu rồi.<br>山田さんが持って来てくれたワインは相当高かったに違いない。味も香りもすばらしかった。:Chai vang bác Yamada mang cho khá đắt đây. Vị lẫn mùi thơm thật tuyệt.<br>老人の昔話は子供には退屈に違いない。:Những câu chuyện ngày xưa của các cụ với trẻ con đúng là chán ngắt.<br>医者の話し方からすると、私は、癌に違いありません。:Theo cách nói của bác sỹ thì tôi đúng bị ung thư rồi.","N2","6",",173nguphapn2,lesson13,",""
"～べき／～べきだ／～べきではない","そうするのが人間として当然だ・～したほうがいい:Làm như thế là đương nhiên, nên làm ~","［動－辞書形］＋べき （［するべき］は［すべき］も使われる。）","書く前に注意すべき点を説明します。:Trước khi viết thì tôi xin giải thích các điểm cần chú ý.<br>言うべきことは遠慮しないではっきり言ったほうがいい。:Những điều nên nói thì nên không ngại ngần nói rõ ràng ra.<br>どんなに親しい仲でも、借りた物はきちんと返すべきだ。:Dù là người thân mức nào đồ mượn thì nên trả lại cẩn thận.<br>若いうちに、外国語を勉強しておくべきだった。:Khi còn trẻ nên học ngoại ngữ trước.<br>先生のお宅に、こんな夜中に電話するべきではない。:Không nên điện thoại đến nhà thầy lúc nửa đêm thế này.","N2","7",",173nguphapn2,lesson13,",""
"～（より）ほか（は）ない／～ほかしかたがない","～する以外に方法がない:Chả có cách nào khác là ~","［動－辞書形］＋ほかない","だれにも頼めないから、自分でやるほかはない。:Không nhờ ai được, không có cách nào ngoài tự làm cả.<br>私の不注意で壊したのだから、弁償するほかない。:Vì tôi bất cẩn làm hỏng nên ắt phải đền thôi.<br>これだけ探しても見つからないのだから、あきらめるよりほかない。:Tìm đến mức này mà không ra thì chả có cách gì hơn là bỏ cuộc.<br>この病気を治すためには、手術するほかしかたがないでしょう。:Để chữa bệnh này thì ngoài phẫu thuật ra không có cách nào khác.","N2","8",",173nguphapn2,lesson13,",""
"～向きだ／～向きに／～向きの","～にちょうどいい・～に適している:Vừa đẹp với ~, thích hợp với~","［名］＋向きだ","このスキー場は初心者向きです。:Khu trượt tuyết này thích hợp với người mới tập.<br>この別荘は夏向きにできているので、冬は寒いです。:Khu biệt thự này được xây dành cho mùa hè nên mùa đông thì lạnh.<br>これは体力が必要なので、どちらかというと若い人向きの仕事です。:Vì ở đây cần có thể lực nên nói gì thì nói đây là công việc dành cho người trẻ.","N2","9",",173nguphapn2,lesson13,",""
"～向けだ／～向けに／～向けの","～に適するように特に作った:Để thích hợp với ~ mà đã đặc biệt tạo ra.","［名］＋向けだ","ここにある軽量のクリスマスカードは、みんな海外向けだ。:Lượng nhỏ thiếp giáng sinh ở đây là hướng tới mọi người ở hải ngoại.<br>高齢者向けに、安全や住みやすさを考えた住宅が開発されている。:Hướng tới người cao tuổi, các nhà ở được xét về an toàn và dễ sinh sống đang được phát triển.<br>日本から 1日2時間 A 国向けの番組が放送されている。:Chương trình dành cho nước A mỗi ngày 2h đang được phát đi từ Nhật Bản.<br>あちらに外国人向けのパンフレットが用意してあります。:Các tờ rơi dành cho người nước ngoài được sắp ở đằng kia.","N2","10",",173nguphapn2,lesson13,",""
"～もの（です）か","決して～ない （強い否定の意味を表す。）:Quyết không ~ (Ý phủ định mạnh)","名詞修飾型＋ものか （ただし［名－の］は［名－な］になる。）","あの人が人の忠告なんか聞くものですか。:Người kia quyết không nghe lời khuyên của người khác.<br>歯医者に行くのがこわいんでしょう。こわいもんか。時間がないだけだよ。:Đi nha sĩ thì sợ à. Sợ đâu. Không có thời gian thôi.<br>ご迷惑じゃありませんか。迷惑なものですか。ぜひいらっしゃってください。:Không biết có phiền bác không? Phiền là phiền là thế nào. Nhất định đến đấy nhé.<br>あの絵が名作なものか。ピカソの模倣にすぎない。:Bức tranh kia nhất định không phải danh tác. Chỉ là mô phỏng bức của Picasso thôi.","N2","1",",173nguphapn2,lesson14,",""
"～ものだ／～ものではない(1)","（感嘆・嘆息・心に深く感ずることを表す。）:Thể hiện cảm xúc mạnh, cảm thán, thở dài","［動・い形・な形］の名詞修飾型＋ものだ","あんな大事故にあって、よく助かったものだ。:Gặp tai nạn lớn thế mà được cứu sống hết.<br>いつか京都に行ってみたいものだ。:Lúc nào đấy rất muốn đi Kyoto.<br>時間のたつのは早いものですね。:Thời gian trôi qua thật là nhanh nhỉ.","N2","2",",173nguphapn2,lesson14,",""
"～ものだ／～ものではない(2)","（当然・常識と思えることを言う時の表現。）:Nói về thứ được coi là tự nhiên, thướng thức","［動・い形・な形］の名詞修飾型＋ものだ","地震の時は、だれでも慌てるものだ。:Lúc động đất thì ai cũng cuống cuồng.<br>年末は、だれでも忙しいものだ。:Cuối năm thì ai cũng bận.","N2","3",",173nguphapn2,lesson14,",""
